     0.96000000     22.88575608    0.0000000000    -42.3229260000  -47.2531244966   -4.9301984966
     1.28000000    -22.88575608    0.0000000000    -42.3274740000  -47.2545205468   -4.9270465468
     1.28000000    -20.85068735    0.0000000001    -41.5818600000  -46.9760385138   -5.3941785138
     1.28000000    -19.00062486    0.0000000002    -40.6361400000  -46.5375591852   -5.9014191852
     1.28000000    -17.31874987    0.0000000007    -39.4677600000  -45.9188467814   -6.4510867814
     1.28000000    -15.78977261    0.0000000017    -38.0436600000  -45.0889861409   -7.0453261409
     1.28000000    -14.39979328    0.0000000040    -36.3337200000  -44.0197337714   -7.6860137714
     1.28000000    -13.13617571    0.0000000086    -34.3145400000  -42.6891888296   -8.3746488296
     1.28000000    -11.98743247    0.0000000169    -31.9755000000  -41.0877334202   -9.1122334202
     1.28000000    -10.94312042    0.0000000312    -29.3209800000  -39.2201278046   -9.8991478046
     1.28000000     -9.99374584    0.0000000550    -26.3755800000  -37.1106077021  -10.7350277021
     1.28000000     -9.13067804    0.0000000937    -23.1834000000  -34.8020505568  -11.6186505568
     1.28000000     -8.34607094    0.0000001567    -19.8075000000  -32.3553338156  -12.5478338156
     1.28000000     -7.63279177    0.0000002606    -16.3243800000  -29.8437201005  -13.5193401005
     1.28000000     -6.98435615    0.0000004351    -12.8184000000  -27.3471731765  -14.5287731765
     1.28000000     -6.39486923    0.0000007330     -9.3696000000  -24.9400398537  -15.5704398537
     1.28000000     -5.85897203    0.0000012460     -6.0540000000  -22.6911539359  -16.6371539359
     1.28000000     -5.37179275    0.0000021283     -2.9310000000  -20.6509751321  -17.7199751321
     1.28000000     -4.92890250    0.0000036269     -0.0450000000  -18.8529083438  -18.8079083438
     1.28000000     -4.52627500    0.0000061171      2.5788000000  -17.3088278012  -19.8876278012
     1.28000000     -4.16025000    0.0000101377      4.9332000000  -16.0101206825  -20.9433206825
     1.28000000     -3.82750000    0.0000164154      7.0176000000  -14.9391510344  -21.9567510344
     1.28000000     -3.52500000    0.0000258701      8.8518000000  -14.0558221437  -22.9076221437
     1.28000000     -3.25000000    0.0000408235    -26.7627600000  -50.5370284269  -23.7742684269
     1.28000000     -3.00000000    0.0000619161    -80.3340000000 -104.8722763943  -24.5382763943
     1.28000000     -2.75000000    0.0000841289    -79.0314000000 -104.2914697329  -25.2600697329
     1.28000000     -2.50000000    0.0001034357    -77.8158000000 -103.7400337981  -25.9242337981
     1.28000000     -2.25000000    0.0001175141    -76.6956000000 -103.2131661093  -26.5175661093
     1.28000000     -2.00000000    0.0001247740    -75.6696000000 -102.6995765104  -27.0299765104
     1.28000000     -1.75000000    0.0001244952    -74.7492000000 -102.2044036870  -27.4552036870
     1.28000000     -1.50000000    0.0001168573    -73.9398000000 -101.7311051582  -27.7913051582
     1.28000000     -1.25000000    0.0001028747    -73.2474000000 -101.2882924984  -28.0408924984
